schema_version,sample_id,source_relpath,camera_angle,captured_at_local,capture_date,session_id,sequence_no,split,label,defect_type,width,height,channels,source_sha256,quality_flags,notes
1.0,G04-260201-134841-119,G04-260201-134841-119.bmp,G04,2026-02-01T13:48:41,2026-02-01,G04_2026-02-01,119,train,normal,,1025,1281,1,46450f035ae9e893f383d832e98524478012ef92754027a6ef584c62e1391bc9,,
1.0,G04-260201-134847-120,G04-260201-134847-120.bmp,G04,2026-02-01T13:48:47,2026-02-01,G04_2026-02-01,120,train,normal,,1025,1281,1,b925f46b2fec44e46b38d40632f0d67f8f98b44d48bd49b23f563d51c0dbb606,,
1.0,G04-260201-134855-121,G04-260201-134855-121.bmp,G04,2026-02-01T13:48:55,2026-02-01,G04_2026-02-01,121,train,normal,,1025,1281,1,c39a1fb81166a89c56d55fc869afe4b28cdf8c493fa0c51be663bbf4265e6290,,
1.0,G04-260201-134901-122,G04-260201-134901-122.bmp,G04,2026-02-01T13:49:01,2026-02-01,G04_2026-02-01,122,train,normal,,1025,1281,1,a2dbdb4ba0be8194432eaa530196a934ce2c073eca19ab44e3b136113a543ea9,,
1.0,G04-260201-134927-123,G04-260201-134927-123.bmp,G04,2026-02-01T13:49:27,2026-02-01,G04_2026-02-01,123,train,normal,,1025,1281,1,d14bd4b6da8432ee899560ef95133974ec5151eacd3aa66170b4da1b1f7f67ba,,
1.0,G04-260201-134933-124,G04-260201-134933-124.bmp,G04,2026-02-01T13:49:33,2026-02-01,G04_2026-02-01,124,train,normal,,1025,1281,1,7ce6b1677c11cd9b71949ebad9b9448da60576b4639da6b98e0fa1e8a9afbbdf,,
1.0,G04-260201-135021-125,G04-260201-135021-125.bmp,G04,2026-02-01T13:50:21,2026-02-01,G04_2026-02-01,125,train,normal,,1025,1281,1,46fcefdc14eefbc38e45797bc233ad1ebb52431ee8d0db447d7b5508603ec9c8,,
1.0,G04-260201-135027-126,G04-260201-135027-126.bmp,G04,2026-02-01T13:50:27,2026-02-01,G04_2026-02-01,126,train,normal,,1025,1281,1,5f4ede50a22e8ca8dccc3464c0befbc17e4cdeae0887d2d41d4dc9b7cde1c857,,
1.0,G04-260201-135034-127,G04-260201-135034-127.bmp,G04,2026-02-01T13:50:34,2026-02-01,G04_2026-02-01,127,train,normal,,1025,1281,1,cc35c8e6fff00175c5110b55c71d4d3ae7d90a80c911d6ae3f287aeae58883df,,
1.0,G04-260201-135043-128,G04-260201-135043-128.bmp,G04,2026-02-01T13:50:43,2026-02-01,G04_2026-02-01,128,train,normal,,1025,1281,1,0d771ca8407b6d06bc7a52a61fe94080ba1ab19ebda73d88b5c17361f8cec02d,,
1.0,G04-260201-135102-129,G04-260201-135102-129.bmp,G04,2026-02-01T13:51:02,2026-02-01,G04_2026-02-01,129,train,normal,,1025,1281,1,85ffb36875e3dbf814d1d6510d3c390158b1fcbc82b44f4190a512bf208b6bd1,,
1.0,G04-260201-135110-130,G04-260201-135110-130.bmp,G04,2026-02-01T13:51:10,2026-02-01,G04_2026-02-01,130,train,normal,,1025,1281,1,0e9f8c579c883c6efc80e16d692076f8fe8ce49a6b891c68bccfad2f7a9e6ab6,,
1.0,G04-260201-135119-131,G04-260201-135119-131.bmp,G04,2026-02-01T13:51:19,2026-02-01,G04_2026-02-01,131,train,normal,,1025,1281,1,47be2f474ecd8d6eff1aa17140abbe5af451cd23798caef56fb665025a44b00f,,
1.0,G04-260201-135158-132,G04-260201-135158-132.bmp,G04,2026-02-01T13:51:58,2026-02-01,G04_2026-02-01,132,train,normal,,1025,1281,1,0f484e3dd3860c22fd575df63ac7df04f5d8d62a55f5da22edd36926949ee6f5,,
1.0,G04-260201-135206-133,G04-260201-135206-133.bmp,G04,2026-02-01T13:52:06,2026-02-01,G04_2026-02-01,133,train,normal,,1025,1281,1,62a3dc5ba906f2c67bec3a507c85991e3faa272c78b27148edbe94351d9dfc9d,,
1.0,G04-260201-135212-134,G04-260201-135212-134.bmp,G04,2026-02-01T13:52:12,2026-02-01,G04_2026-02-01,134,train,normal,,1025,1281,1,7206cfbeeb2af4d09eb3523b3cd8aab3b30d4d4b6d8cda1d1dc434e6ce00a7aa,,
1.0,G04-260201-135239-135,G04-260201-135239-135.bmp,G04,2026-02-01T13:52:39,2026-02-01,G04_2026-02-01,135,train,normal,,1025,1281,1,62b8a85578fe0df7bbdf6ef3642072574cd94df2e6026148207d53fb93b06e78,,
1.0,G04-260201-135246-136,G04-260201-135246-136.bmp,G04,2026-02-01T13:52:46,2026-02-01,G04_2026-02-01,136,train,normal,,1025,1281,1,6ebd189de704e484b98df7d17f5c8cb673f3cb0a85fcea2410ed9c4fbc0fb86c,,
1.0,G04-260201-135252-137,G04-260201-135252-137.bmp,G04,2026-02-01T13:52:52,2026-02-01,G04_2026-02-01,137,train,normal,,1025,1281,1,ac1c6824106b760b847a4f1de949272d6446b81f68ffc87a7d772f8d15aa28a9,,
1.0,G04-260201-135313-138,G04-260201-135313-138.bmp,G04,2026-02-01T13:53:13,2026-02-01,G04_2026-02-01,138,train,normal,,1025,1281,1,0e81e1d95178c2780fd26ff0b0ef06e089a93d5ba677746d449f76282c33365a,,
1.0,G04-260201-135326-139,G04-260201-135326-139.bmp,G04,2026-02-01T13:53:26,2026-02-01,G04_2026-02-01,139,train,normal,,1025,1281,1,85bb60ac6f58fd7cbed0c5827e662c594a1f6448054e404e98d48c56208904af,,
1.0,G04-260201-135332-140,G04-260201-135332-140.bmp,G04,2026-02-01T13:53:32,2026-02-01,G04_2026-02-01,140,train,normal,,1025,1281,1,453721837108506864fd29feb8019b31cc1377e69c5919840ad511e28430b702,,
1.0,G04-260201-135354-141,G04-260201-135354-141.bmp,G04,2026-02-01T13:53:54,2026-02-01,G04_2026-02-01,141,train,normal,,1025,1281,1,ed1cd8cc956fcc908c5255cb70b7d3923bdd086b856c9c6b96972012dad643db,,
1.0,G04-260201-135401-142,G04-260201-135401-142.bmp,G04,2026-02-01T13:54:01,2026-02-01,G04_2026-02-01,142,train,normal,,1025,1281,1,78fa1ca777facbfba581a0383b886a170ad815b4f33071ca2da3e03daa4bed46,,
1.0,G04-260201-135425-143,G04-260201-135425-143.bmp,G04,2026-02-01T13:54:25,2026-02-01,G04_2026-02-01,143,train,normal,,1025,1281,1,236738e51fb3fa138a1780464e9248252ebb06c561a412cb0350f59019eb2f35,,
1.0,G04-260201-135433-144,G04-260201-135433-144.bmp,G04,2026-02-01T13:54:33,2026-02-01,G04_2026-02-01,144,train,normal,,1025,1281,1,11b6bbfe5f03edee44448b8903be9c1063b13afc61da1c5151a4f51ed6c898a2,,
1.0,G04-260201-135456-145,G04-260201-135456-145.bmp,G04,2026-02-01T13:54:56,2026-02-01,G04_2026-02-01,145,train,normal,,1025,1281,1,558affcf2a58b4012cf36e964e887df581d2ac48cd4c15f6bce14a2b8a37f56b,,
1.0,G04-260201-135503-146,G04-260201-135503-146.bmp,G04,2026-02-01T13:55:03,2026-02-01,G04_2026-02-01,146,train,normal,,1025,1281,1,9954ec9eec08d262701ae2640a26620e24240fcc3832547dcccde7ef5d371460,,
1.0,G04-260201-135531-147,G04-260201-135531-147.bmp,G04,2026-02-01T13:55:31,2026-02-01,G04_2026-02-01,147,train,normal,,1025,1281,1,39cf65dfdde22d255dffaeddaf3ec7f930460b594df6f49203dc9c5aa03684d9,,
1.0,G04-260201-135537-148,G04-260201-135537-148.bmp,G04,2026-02-01T13:55:37,2026-02-01,G04_2026-02-01,148,train,normal,,1025,1281,1,03fd5db4caab3eb0628edb089d3637e362f06ce193e3bf11828321308eec483f,,
1.0,G04-260201-135557-149,G04-260201-135557-149.bmp,G04,2026-02-01T13:55:57,2026-02-01,G04_2026-02-01,149,train,normal,,1025,1281,1,8f9ca2423726b447af0b1fc9fbd0c186db7ce671bbb946bc6d84abac4ba52afb,,
1.0,G04-260201-135603-150,G04-260201-135603-150.bmp,G04,2026-02-01T13:56:03,2026-02-01,G04_2026-02-01,150,train,normal,,1025,1281,1,5c8a70ca6ba07f706f013bf24a903e1b4c6e7be0a129c4c472bd4018b5f833fb,,
1.0,G04-260201-135626-151,G04-260201-135626-151.bmp,G04,2026-02-01T13:56:26,2026-02-01,G04_2026-02-01,151,train,normal,,1025,1281,1,d7b3ddbd3a58ff5fbd1cb7b84498f07f09d4453d8aa7fe312bd778583821080b,,
1.0,G04-260201-135632-152,G04-260201-135632-152.bmp,G04,2026-02-01T13:56:32,2026-02-01,G04_2026-02-01,152,train,normal,,1025,1281,1,acfbb36b69c75cb27aad5c1bb8998aa25853accd2ec65508e1ce9bd8d8e04906,,
1.0,G04-260201-135655-153,G04-260201-135655-153.bmp,G04,2026-02-01T13:56:55,2026-02-01,G04_2026-02-01,153,train,normal,,1025,1281,1,8bde3040d5ac22ff1a5f320cb923426e140e9d04f5a51039677ef909122bf61d,,
1.0,G04-260201-135701-154,G04-260201-135701-154.bmp,G04,2026-02-01T13:57:01,2026-02-01,G04_2026-02-01,154,train,normal,,1025,1281,1,658b78ed9a9bd753f8901fe91a4c88b24181b8bf85e0d83166e03b78e3ec2f08,,
1.0,G04-260201-135724-155,G04-260201-135724-155.bmp,G04,2026-02-01T13:57:24,2026-02-01,G04_2026-02-01,155,train,normal,,1025,1281,1,87ee8c4095968adc1cbd85aa4102bb5ad263d54fdb67f8bcb7c4e884eb1654f2,,
1.0,G04-260201-135731-156,G04-260201-135731-156.bmp,G04,2026-02-01T13:57:31,2026-02-01,G04_2026-02-01,156,train,normal,,1025,1281,1,bf46ae848935b874e08ca386895051457c2ed20cb7df98c28717711de8334cc6,,
1.0,G04-260201-135755-157,G04-260201-135755-157.bmp,G04,2026-02-01T13:57:55,2026-02-01,G04_2026-02-01,157,train,normal,,1025,1281,1,2b2ea4fb01c9546e37c8f39b40ca8193f235cc6e9878263dc11413e1313dd839,,
1.0,G04-260201-135802-158,G04-260201-135802-158.bmp,G04,2026-02-01T13:58:02,2026-02-01,G04_2026-02-01,158,train,normal,,1025,1281,1,1b12875566dbb6d7fd0568cc4d7f0e5254fce281d6ee765703043a5fc4e32262,,
1.0,G04-260201-135826-159,G04-260201-135826-159.bmp,G04,2026-02-01T13:58:26,2026-02-01,G04_2026-02-01,159,train,normal,,1025,1281,1,acfaa915bafb9d1a0fdd92e14993fb3e898d158487ec8c62c4793f3090116505,,
1.0,G04-260201-135833-160,G04-260201-135833-160.bmp,G04,2026-02-01T13:58:33,2026-02-01,G04_2026-02-01,160,train,normal,,1025,1281,1,ab75c1d9bdb63c8f4c89bddd88187a5ff829074b8421429728afa483aa325898,,
1.0,G04-260201-135859-161,G04-260201-135859-161.bmp,G04,2026-02-01T13:58:59,2026-02-01,G04_2026-02-01,161,train,normal,,1025,1281,1,f3be1e5296ac2e56e982d34a10cba858f819c7cd95921677ecbb3a6ddbdc58d0,,
1.0,G04-260201-135905-162,G04-260201-135905-162.bmp,G04,2026-02-01T13:59:05,2026-02-01,G04_2026-02-01,162,train,normal,,1025,1281,1,519ccd3c217f7baba06da2795818e4ef74a99b84fc186c1712b53781297e6438,,
1.0,G04-260201-135925-163,G04-260201-135925-163.bmp,G04,2026-02-01T13:59:25,2026-02-01,G04_2026-02-01,163,train,normal,,1025,1281,1,ad479e6573f9533a6334dcddae57c99f941a32a7d4c6af7753c6890053fd4863,,
1.0,G04-260201-135947-164,G04-260201-135947-164.bmp,G04,2026-02-01T13:59:47,2026-02-01,G04_2026-02-01,164,train,normal,,1025,1281,1,95d202041ec9cd656caeb3ab0280a6d51f73d0fe615700bff1ce08054ba389d0,,
1.0,G04-260201-135959-165,G04-260201-135959-165.bmp,G04,2026-02-01T13:59:59,2026-02-01,G04_2026-02-01,165,train,normal,,1025,1281,1,e87cf0a4df8321d0c814b12abbbb76bcb1f59d414c6c3d16359c4de8c0ee70eb,,
1.0,G04-260201-140005-166,G04-260201-140005-166.bmp,G04,2026-02-01T14:00:05,2026-02-01,G04_2026-02-01,166,train,normal,,1025,1281,1,259d54fa3b8b61bc1e0ea5e3dded33414e8cf0002721f7af6f61b0d6fbbe2923,,
1.0,G04-260201-140028-167,G04-260201-140028-167.bmp,G04,2026-02-01T14:00:28,2026-02-01,G04_2026-02-01,167,train,normal,,1025,1281,1,2f7377060aedc3c107373c2fe5703d5f5bda8f56dfaa3e9629d625b77d10916a,,
1.0,G04-260201-140034-168,G04-260201-140034-168.bmp,G04,2026-02-01T14:00:34,2026-02-01,G04_2026-02-01,168,train,normal,,1025,1281,1,de56aee537982fabe83d31ac9791279d717b592373cafeb53fe12004ff53a601,,
1.0,G04-260201-140057-169,G04-260201-140057-169.bmp,G04,2026-02-01T14:00:57,2026-02-01,G04_2026-02-01,169,train,normal,,1025,1281,1,10ee6ae854df3ddc14af766034ec9f02b1f5699236ef476fed39f1f4d8b4695b,,
1.0,G04-260201-140103-170,G04-260201-140103-170.bmp,G04,2026-02-01T14:01:03,2026-02-01,G04_2026-02-01,170,train,normal,,1025,1281,1,c0f8724c2879506573e2d9a7bb1ca39777311b6cda8fb176eb4150945f3cd229,,
1.0,G04-260201-140134-171,G04-260201-140134-171.bmp,G04,2026-02-01T14:01:34,2026-02-01,G04_2026-02-01,171,train,normal,,1025,1281,1,04ffa477c92a777c91864b40d0c20fc5445080a58519fb15321f3d553da1d8ea,,
1.0,G04-260201-140143-172,G04-260201-140143-172.bmp,G04,2026-02-01T14:01:43,2026-02-01,G04_2026-02-01,172,train,normal,,1025,1281,1,0ad234f71e35fe78dcfc260201589f978bd2ffe115bd0344c0e5904fe86ef7f4,,
1.0,G04-260201-140156-173,G04-260201-140156-173.bmp,G04,2026-02-01T14:01:56,2026-02-01,G04_2026-02-01,173,train,normal,,1025,1281,1,9b75a60ee9d2327826cbe8366896edddce53e8a1880d75aa5c75c8c1cb70f755,,
1.0,G04-260201-140228-174,G04-260201-140228-174.bmp,G04,2026-02-01T14:02:28,2026-02-01,G04_2026-02-01,174,train,normal,,1025,1281,1,a4b9444725b5f535348a18d4d97b282e361537ca9fa0543782350c1ba53ba69d,,
1.0,G04-260201-140235-175,G04-260201-140235-175.bmp,G04,2026-02-01T14:02:35,2026-02-01,G04_2026-02-01,175,train,normal,,1025,1281,1,4fba54d20677acc880e5ffbca98cefd838a78e8ffd3c8a0bbf2f8b89eb2b7335,,
1.0,G04-260201-140243-176,G04-260201-140243-176.bmp,G04,2026-02-01T14:02:43,2026-02-01,G04_2026-02-01,176,train,normal,,1025,1281,1,6e8831c416841df53649a0ea8d64d287ab1c5f33cf8a82d384ba948e6fc2570d,,
1.0,G04-260201-140300-177,G04-260201-140300-177.bmp,G04,2026-02-01T14:03:00,2026-02-01,G04_2026-02-01,177,train,normal,,1025,1281,1,778633657c7027045bc0b02ce5ab6c1ab530d116a9603a9a84a61fa59c371e5b,,
1.0,G04-260201-140306-178,G04-260201-140306-178.bmp,G04,2026-02-01T14:03:06,2026-02-01,G04_2026-02-01,178,train,normal,,1025,1281,1,58255360aa81ab807dd2018ee7f20ab554bb09a952703f409fee6e10a38a8201,,
1.0,G04-260201-140330-179,G04-260201-140330-179.bmp,G04,2026-02-01T14:03:30,2026-02-01,G04_2026-02-01,179,train,normal,,1025,1281,1,2092b0126568aa4907d89acf7c73738b6321421ab6eeb91a985fcbe0199085b3,,
1.0,G04-260201-140336-180,G04-260201-140336-180.bmp,G04,2026-02-01T14:03:36,2026-02-01,G04_2026-02-01,180,train,normal,,1025,1281,1,8f4086b8c46ce9beb768481802aa3d550da9a6ee13333cfe95e812c656ec7117,,
1.0,G04-260201-140356-181,G04-260201-140356-181.bmp,G04,2026-02-01T14:03:56,2026-02-01,G04_2026-02-01,181,train,normal,,1025,1281,1,3fa9792ce716de76daeb4425f57775af3d48f0e522ed3665c5577ff1caa6e9df,,
1.0,G04-260201-140403-182,G04-260201-140403-182.bmp,G04,2026-02-01T14:04:03,2026-02-01,G04_2026-02-01,182,train,normal,,1025,1281,1,8361fae938809b6c08a36a77e28bac286b989fa041e7c06f8ba2746e6f2aab60,,
1.0,G04-260201-140427-183,G04-260201-140427-183.bmp,G04,2026-02-01T14:04:27,2026-02-01,G04_2026-02-01,183,train,normal,,1025,1281,1,5c7447d5ba6db18a7475d9b818f4a9329ba3d6a04f733e7f71b55d565ffb2e01,,
1.0,G04-260201-140433-184,G04-260201-140433-184.bmp,G04,2026-02-01T14:04:33,2026-02-01,G04_2026-02-01,184,train,normal,,1025,1281,1,4234a7140526c93a45ceec52dc1d21f2758126bb202d5b18ba7c698d61b8a3a9,,
1.0,G04-260201-140459-185,G04-260201-140459-185.bmp,G04,2026-02-01T14:04:59,2026-02-01,G04_2026-02-01,185,train,normal,,1025,1281,1,3833fcb55e19b8d7e493c743766f343992cf4327a536fc52136a98ee190b031f,,
1.0,G04-260201-140505-186,G04-260201-140505-186.bmp,G04,2026-02-01T14:05:05,2026-02-01,G04_2026-02-01,186,train,normal,,1025,1281,1,8f9e603fcad04e5b80c338031cbb3be89c1266263baa166349cfbbd72065cc4f,,
1.0,G04-260201-140521-187,G04-260201-140521-187.bmp,G04,2026-02-01T14:05:21,2026-02-01,G04_2026-02-01,187,train,normal,,1025,1281,1,cf4d6484b5e63dd6ec2a85e05169d260509d90bb282c229753eef8e49e1a8f34,,
1.0,G04-260201-140601-188,G04-260201-140601-188.bmp,G04,2026-02-01T14:06:01,2026-02-01,G04_2026-02-01,188,train,normal,,1025,1281,1,40a47f6d14da358df2cf9b7161a16607a60f3314a3398878a908dd21868f640f,,
1.0,G04-260201-140607-189,G04-260201-140607-189.bmp,G04,2026-02-01T14:06:07,2026-02-01,G04_2026-02-01,189,train,normal,,1025,1281,1,ff2a3020ce391caeff563331c69bb54c8f11fbff3be310efcbec84a0bf6b4bf8,,
1.0,G04-260201-140614-190,G04-260201-140614-190.bmp,G04,2026-02-01T14:06:14,2026-02-01,G04_2026-02-01,190,train,normal,,1025,1281,1,6186577e1d3531576d7f249bf7924445137f8e6ad0c0b389bca5ec8cf278f2dc,,
1.0,G04-260201-140632-191,G04-260201-140632-191.bmp,G04,2026-02-01T14:06:32,2026-02-01,G04_2026-02-01,191,train,normal,,1025,1281,1,9e825ce75be5fbe149c5f93493b0d6127f7073dff6535dbcee2cf0d21a0ca0c2,,
1.0,G04-260201-140639-192,G04-260201-140639-192.bmp,G04,2026-02-01T14:06:39,2026-02-01,G04_2026-02-01,192,train,normal,,1025,1281,1,9c78d6d863e7dbd28bfbf0629d3d0a7accaa3cc9c92bf780e56deb1f5fd9c33c,,
1.0,G04-260201-140700-193,G04-260201-140700-193.bmp,G04,2026-02-01T14:07:00,2026-02-01,G04_2026-02-01,193,train,normal,,1025,1281,1,e0de0c991d488392503d548700335e6adf21c92250449197b88764bd81e0dc10,,
1.0,G04-260201-140706-194,G04-260201-140706-194.bmp,G04,2026-02-01T14:07:06,2026-02-01,G04_2026-02-01,194,train,normal,,1025,1281,1,998649bb3d7c443975e1bda04636fd4ef51aebda10d293f440c8d49901856a6f,,
1.0,G04-260201-140728-195,G04-260201-140728-195.bmp,G04,2026-02-01T14:07:28,2026-02-01,G04_2026-02-01,195,train,normal,,1025,1281,1,6450395eeac2c380cc8a32b276b8d4e53966adcadc72d071b9aa0e707a2c78e3,,
1.0,G04-260201-140734-196,G04-260201-140734-196.bmp,G04,2026-02-01T14:07:34,2026-02-01,G04_2026-02-01,196,train,normal,,1025,1281,1,8695b42a293f6a54b011ebea83179401f59775a8196016a8697e8a9ac248d51c,,
1.0,G04-260201-140758-197,G04-260201-140758-197.bmp,G04,2026-02-01T14:07:58,2026-02-01,G04_2026-02-01,197,train,normal,,1025,1281,1,73c34fe657e9ca35cf4c301d3cb2d6dc4858eaeeb65bab816479f3eed48a2f43,,
1.0,G04-260201-140806-198,G04-260201-140806-198.bmp,G04,2026-02-01T14:08:06,2026-02-01,G04_2026-02-01,198,train,normal,,1025,1281,1,23e9a894593183f8b498deb220cb019b71c651bb923abd8c22b37bc99c5b1e17,,
1.0,G04-260201-140832-199,G04-260201-140832-199.bmp,G04,2026-02-01T14:08:32,2026-02-01,G04_2026-02-01,199,train,normal,,1025,1281,1,97dff148a89e7e035dd33a684403afe2e7e491adad8245ce17903d000a72203d,,
1.0,G04-260201-140838-200,G04-260201-140838-200.bmp,G04,2026-02-01T14:08:38,2026-02-01,G04_2026-02-01,200,train,normal,,1025,1281,1,e41b65bd9a06bdd51ec58612f42f5c28f4a4a45e52674ddbc490f1168f1618df,,
1.0,G04-260201-140920-201,G04-260201-140920-201.bmp,G04,2026-02-01T14:09:20,2026-02-01,G04_2026-02-01,201,train,normal,,1025,1281,1,16be669efb55e3960dbe62e9c424ef6af9808501e9f2d6b1130b222b02ced861,,
1.0,G04-260201-140933-202,G04-260201-140933-202.bmp,G04,2026-02-01T14:09:33,2026-02-01,G04_2026-02-01,202,train,normal,,1025,1281,1,8d8068f9a631c1f8cbcfcc7786cadbd3a7b4fb651692085106e546c4b47aa8a8,,
1.0,G04-260201-141000-203,G04-260201-141000-203.bmp,G04,2026-02-01T14:10:00,2026-02-01,G04_2026-02-01,203,train,normal,,1025,1281,1,7ab376ae84ae410d725376a6d3f12e9bd90ac0496cb3976ec194a8d963883a4a,,
1.0,G04-260201-141030-204,G04-260201-141030-204.bmp,G04,2026-02-01T14:10:30,2026-02-01,G04_2026-02-01,204,train,normal,,1025,1281,1,1d8e14c58cd3285ccb32cd56797ba0f84376fb4b43792ec63c8c20f92e55d1ee,,
1.0,G04-260201-141037-205,G04-260201-141037-205.bmp,G04,2026-02-01T14:10:37,2026-02-01,G04_2026-02-01,205,train,normal,,1025,1281,1,c98657d13f6d992e26ec47c6b7ca5c555f47945a9f88134d5ac4a3b84c75063d,,
1.0,G04-260201-141100-206,G04-260201-141100-206.bmp,G04,2026-02-01T14:11:00,2026-02-01,G04_2026-02-01,206,train,normal,,1025,1281,1,957ecef6e6f5387c31fa397992d8d35949d85828273eec5c0d0daebcb7891471,,
1.0,G04-260201-141106-207,G04-260201-141106-207.bmp,G04,2026-02-01T14:11:06,2026-02-01,G04_2026-02-01,207,train,normal,,1025,1281,1,c62c5f2e1a63d1413c913a54f987796f6401a1eee3064598afbe01c889c6aed9,,
1.0,G04-260201-141130-208,G04-260201-141130-208.bmp,G04,2026-02-01T14:11:30,2026-02-01,G04_2026-02-01,208,train,normal,,1025,1281,1,954173126bec4b85c1eaddcf48497b8821be34f03904cf472f773f694c77eeed,,
1.0,G04-260201-141136-209,G04-260201-141136-209.bmp,G04,2026-02-01T14:11:36,2026-02-01,G04_2026-02-01,209,train,normal,,1025,1281,1,7358a4b058afd0d2302bdbc7b4bf19db19d06bb74ffca801fa0e2cb4075fd887,,
1.0,G04-260201-141200-210,G04-260201-141200-210.bmp,G04,2026-02-01T14:12:00,2026-02-01,G04_2026-02-01,210,train,normal,,1025,1281,1,7ac99af7a689117a05549adb9e3552cee3bdf92f5f3808c7c4ef19d04f7e8e47,,
1.0,G04-260201-141206-211,G04-260201-141206-211.bmp,G04,2026-02-01T14:12:06,2026-02-01,G04_2026-02-01,211,train,normal,,1025,1281,1,d7a361441f5abd0f836eb8a6c3087dc1cb3c03386a6a9d99dc514bccd6cef14a,,
1.0,G04-260201-141234-212,G04-260201-141234-212.bmp,G04,2026-02-01T14:12:34,2026-02-01,G04_2026-02-01,212,train,normal,,1025,1281,1,713bde21578a0f68d27859cd75bea2fc03b4618e1fe075be93f291797cf4621b,,
1.0,G04-260201-141240-213,G04-260201-141240-213.bmp,G04,2026-02-01T14:12:40,2026-02-01,G04_2026-02-01,213,train,normal,,1025,1281,1,87542e7fc4bb341876eb92648bd997ab682af36bf77f34355798b0e3587e8691,,
1.0,G04-260201-141303-214,G04-260201-141303-214.bmp,G04,2026-02-01T14:13:03,2026-02-01,G04_2026-02-01,214,train,normal,,1025,1281,1,0d1e3557bc3f927980d9820299a3e2a12b2c8fd359adfe45a7a1ce6656e85687,,
1.0,G04-260201-141310-215,G04-260201-141310-215.bmp,G04,2026-02-01T14:13:10,2026-02-01,G04_2026-02-01,215,train,normal,,1025,1281,1,6453dd3e6d0b2111dd1416ab86b5632b784cf28bc12c69cd5889e83cb062cc93,,
1.0,G04-260201-141331-216,G04-260201-141331-216.bmp,G04,2026-02-01T14:13:31,2026-02-01,G04_2026-02-01,216,train,normal,,1025,1281,1,c033bdb9b27019b90248f737f8ef08a4ce805ab2377490635eaadd2b21eb836a,,
1.0,G04-260201-141337-217,G04-260201-141337-217.bmp,G04,2026-02-01T14:13:37,2026-02-01,G04_2026-02-01,217,train,normal,,1025,1281,1,5ecdaf330cf4f22bb0dcafa10e98989e9579282f207d7b2af67acf0a2ef0f439,,
1.0,G04-260201-141400-218,G04-260201-141400-218.bmp,G04,2026-02-01T14:14:00,2026-02-01,G04_2026-02-01,218,train,normal,,1025,1281,1,cab1597f6e01973c375872c9034c51d259645ffb32bcf99b10ea395a122c585a,,
1.0,G04-260201-141406-219,G04-260201-141406-219.bmp,G04,2026-02-01T14:14:06,2026-02-01,G04_2026-02-01,219,train,normal,,1025,1281,1,e5c2d4b2dbe6a654991e84726dd280c599aa3ca924ad367dc41472cb0e0c5a02,,
1.0,G04-260201-141429-220,G04-260201-141429-220.bmp,G04,2026-02-01T14:14:29,2026-02-01,G04_2026-02-01,220,train,normal,,1025,1281,1,0463bbc2913aa4aecdc53f78c14f230656637a16a6845b5890153a4c6f6d99f2,,
1.0,G04-260201-141435-221,G04-260201-141435-221.bmp,G04,2026-02-01T14:14:35,2026-02-01,G04_2026-02-01,221,train,normal,,1025,1281,1,0ecd5627c54ef707264d6f7f43ed1516221141527175bb6233e5c902ca422fc3,,
1.0,G04-260201-141500-222,G04-260201-141500-222.bmp,G04,2026-02-01T14:15:00,2026-02-01,G04_2026-02-01,222,train,normal,,1025,1281,1,30319aa449482d029eda7c76d97b915feb1fad2a8adcd178957420f93b3b9d51,,
1.0,G04-260201-141506-223,G04-260201-141506-223.bmp,G04,2026-02-01T14:15:06,2026-02-01,G04_2026-02-01,223,train,normal,,1025,1281,1,059571bb4499b08839acaec2769c960c7c716220d01b95784cd2f91b41569796,,
1.0,G04-260201-141532-224,G04-260201-141532-224.bmp,G04,2026-02-01T14:15:32,2026-02-01,G04_2026-02-01,224,train,normal,,1025,1281,1,6eef8dc5ec513b562b9f74563bf0a807ee58af941a37f87e1ad191e466064549,,
1.0,G04-260201-141539-225,G04-260201-141539-225.bmp,G04,2026-02-01T14:15:39,2026-02-01,G04_2026-02-01,225,train,normal,,1025,1281,1,c948b1f72b663d7e1ac3cc1591ae25ca631851d055c63ff8500956ba8b256275,,
1.0,G04-260201-141602-226,G04-260201-141602-226.bmp,G04,2026-02-01T14:16:02,2026-02-01,G04_2026-02-01,226,train,normal,,1025,1281,1,5a6e157014268ba7c0a4de2d6af1966f0449a7b4c0bc66f139935590e8e620c9,,
1.0,G04-260201-141608-227,G04-260201-141608-227.bmp,G04,2026-02-01T14:16:08,2026-02-01,G04_2026-02-01,227,train,normal,,1025,1281,1,69d2e5363ef9502081f0f822856be409173dfca3a4e681dbe1908ba606a2fbe8,,
1.0,G04-260201-141632-228,G04-260201-141632-228.bmp,G04,2026-02-01T14:16:32,2026-02-01,G04_2026-02-01,228,train,normal,,1025,1281,1,b06f56689c16d69b83ab7c33b403e32ba3d31ff6ef8b3f321c5f0794bc95907e,,
1.0,G04-260201-141638-229,G04-260201-141638-229.bmp,G04,2026-02-01T14:16:38,2026-02-01,G04_2026-02-01,229,train,normal,,1025,1281,1,0787b6df1d29cb4894c4d88adb296ba04f7bce2daee09d90edd504bfb1401156,,
1.0,G04-260201-141702-230,G04-260201-141702-230.bmp,G04,2026-02-01T14:17:02,2026-02-01,G04_2026-02-01,230,train,normal,,1025,1281,1,55eabe28b9ff7915df5b4298ae247c6cc1d4488e230f6e25c64d3dbc47bfeb10,,
